Feature,Importance
Area,0.14633796588339226
MajorAxisLength,0.1993837976492456
MinorAxisLength,0.07108772270230893
Eccentricity,0.09541695922150831
ConvexArea,0.19533361358028548
Extent,0.06550954672397874
Perimeter,0.2269303942392808
