Feature,Importance
Feature_1,0.32148959108231684
Feature_2,0.1065847881297094
Feature_3,0.134172721740212
Feature_4,0.3271670798825152
Feature_5,0.17446022917919002
Feature_6,0.21962993139802944
Feature_7,0.14487054690382645
Feature_8,0.025390754302273888
Feature_9,0.20405328802953765
Feature_10,0.2703212627481518
