Feature,Importance
Area,0.0005631233339422753
MajorAxisLength,-0.06323184031746991
MinorAxisLength,-0.10470616096707282
Eccentricity,-0.00041906004339704395
ConvexArea,-0.00039915959415138397
Extent,-0.0006765777249740861
Perimeter,0.03570489692089507
