Feature,Importance
Area,0.10976269442612618
MajorAxisLength,0.24263515908511438
MinorAxisLength,0.08444925411241652
Eccentricity,0.10104474522901488
ConvexArea,0.15229707383035399
Extent,0.06320474433533757
Perimeter,0.24660632898163634
