0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167
inf,1.0,0.9999999999998276,0.9999999997463742,0.964260420412899,0.9641967136961476,0.8084320764987101,0.8058747180107076,0.8028185777717901,0.8019077043667746,0.7849046605672304,0.7793696344390736,0.767360243668474,0.7618996396108675,0.7235215800051529,0.723252308905782,0.7046282636139516,0.7007155080417662,0.689022184876003,0.6888738524719755,0.6865632767451333,0.6828779686056259,0.6784391040771935,0.6754461036354195,0.6751207374314575,0.6711199444322741,0.6678729730141576,0.6670736544116374,0.6452733155569886,0.6447245801018086,0.642851516362936,0.6425873480594373,0.6213103258268264,0.620711480438139,0.6191206486164239,0.6145780789655451,0.5994461642098917,0.5987447610833786,0.5898635358829982,0.5807298725408471,0.5669048943182461,0.5603217088261697,0.5446837491814841,0.5421005104873237,0.5365316103423544,0.5341341544763084,0.5266601402243011,0.5247147955715898,0.5145661105763631,0.5066986898705331,0.5066394586534614,0.4982098238012808,0.4884876607162511,0.4706704191112382,0.4659905689841699,0.4336501693477858,0.4316249219303747,0.4179415744789415,0.4059437941385792,0.3824814404970679,0.3803938752543433,0.3749707545309639,0.3744659234631913,0.3603422221105176,0.3588980205109859,0.3450954516206362,0.3435400724689719,0.3417126060069485,0.3411920654177686,0.3329974726948299,0.3328915076292258,0.322869494651806,0.3198173187349001,0.3005015379966786,0.3004667034022495,0.2914926276070753,0.2878689665773497,0.2713303359981873,0.2707425862722911,0.2680936447430627,0.2609129618282021,0.2311159080521106,0.2245607635693744,0.2234792822287128,0.2217814295452483,0.2179838838208673,0.2168141856165767,0.2164901337324839,0.2160847782541866,0.2079549315719193,0.2077827002894252,0.1970741439762875,0.1963737339420736,0.1959109610896241,0.1958754592996146,0.1774274312039379,0.1765630045581747,0.1747754432504966,0.1722081783518498,0.1714958576052147,0.1699135324716172,0.1603107079632599,0.1547780228227392,0.1527748238172811,0.150375233051502,0.147233512746187,0.1460262062096598,0.1430808443795045,0.1388549478334936,0.1218424047024184,0.1214121091330957,0.1175822629892241,0.1172090327458473,0.0993050927889011,0.0992585935852733,0.0988583517215565,0.0960612043047426,0.0956526897196314,0.0944169668979958,0.0721342352867612,0.070835070840302,0.0630841105928747,0.0630582243464502,0.0584710689554516,0.0578726081452045,0.0571783733130124,0.0569193433278285,0.0506966096293693,0.0504377010732409,0.036668287730989,0.0360774936059126,0.0188222297873159,0.0175879072498634,0.0085084109528323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inf,0.9999999442396368,0.9993079072428496,0.999267920188054,0.9598938072257048,0.9598556593236334,0.9208786745108772,0.9196113475707508,0.878242168643879,0.8772238591976426,0.8359672945065204,0.8308430290348507,0.7912754043267047,0.7896878297740131,0.7560819183556182,0.7560592629471119,0.752438294872351,0.7463271865932123,0.7462416570996715,0.7397380310932318,0.7250509690738776,0.7238724388967611,0.7232639419888334,0.7225105548143064,0.7186393665541544,0.7140161121351534,0.7034964871743044,0.7028074819208386,0.7014491926200627,0.7010697130648392,0.6880297857382334,0.6849003095722558,0.6792186249982539,0.6721923882544226,0.671695856410576,0.6656125043654751,0.6638326080508589,0.662208521528878,0.6604257911467986,0.658487868711459,0.6422088702368516,0.6143824760862232,0.5930632933509924,0.5860910067564286,0.5810388192534663,0.5785213552291681,0.5742140854762758,0.5627236313864818,0.5513410901935606,0.5509613509694343,0.5423885652607331,0.5392133925268008,0.5322019898428679,0.5290600781707439,0.5240763294163067,0.5233714933189914,0.5196988836160688,0.5180778820588833,0.5177523276899506,0.5117102617787155,0.4908927385188985,0.4708468725249694,0.4603462391677219,0.4384639153173098,0.4283525229335037,0.4231758881071815,0.4217575046093277,0.419606713079287,0.4195015098390476,0.4103861357129822,0.4096549452329751,0.4055438636415799,0.3937042121200124,0.3616102964547949,0.3603806820444042,0.3598818469294972,0.3590992686979743,0.351783604115564,0.3494333377036448,0.3422521941469643,0.337908278224181,0.318918811880938,0.3110218106844545,0.286980384282485,0.2840398496148477,0.2725814700572818,0.2693524803677613,0.26817210887344,0.2679338273014329,0.2588630955994049,0.2582167081095129,0.250707376558075,0.2482198171917556,0.2345845065979249,0.2296607231614202,0.229399949866371,0.2259285526607153,0.2185160225772166,0.2182137069337967,0.2127861597952672,0.2122842063646744,0.2041819652244644,0.20290361669203,0.1992158772171551,0.198761563189654,0.1954457009888358,0.1946373643309931,0.1699992897969985,0.1697234646183155,0.1593553572070379,0.1577168075005137,0.1526300975927855,0.1524323134813776,0.1500250294370436,0.1477750741969995,0.145088489156702,0.1441702215725137,0.142534305286446,0.1416445247925027,0.1374585700672746,0.1369164002099186,0.1256796505716501,0.1235633692883581,0.1201878259788508,0.1198860639216678,0.1086543769639927,0.1081117720429958,0.1051865649297692,0.1044711103933167,0.0903408119332442,0.0901240620975586,0.0831643452570493,0.0828483903455167,0.0822217184122387,0.0814612758965212,0.074512710757276,0.0743586910871386,0.0715373595909841,0.0686768340732101,0.0604378722467694,0.0599886989775087,0.0590388381357242,0.0586382496275803,0.0434892928921956,0.0427405939351617,0.0401184927493035,0.0401040309995396,0.0289228944317727,0.0282645548378958,0.0087706644249775,,,,,,,,,,,,,,,,,,
inf,0.9999999999996658,0.99999995079056,0.9999999206864588,0.9600288552278994,0.9575587891233426,0.8743188260120403,0.8741130050550066,0.7825936525269749,0.7751349712978199,0.7649902454538192,0.7591628169278803,0.7493383514192853,0.7473887289642073,0.7337709508150385,0.7222602442243684,0.7185688699469865,0.7097473436545317,0.6988032350831113,0.6877104082187829,0.6774098584496275,0.6766727570585923,0.6744522719385276,0.6735896832118267,0.6647853821845422,0.6633337447247616,0.6593159396914079,0.6564095773120937,0.6490532342551809,0.6484907192873097,0.6451675416180767,0.6435946488454884,0.6377997833925172,0.6362717324439134,0.6201091395101348,0.6185742082409643,0.6108148366478241,0.6029878817924139,0.5967898052210682,0.5808475871292349,0.5658544894954842,0.5569108459433284,0.5560835147650744,0.5439767582894378,0.5326884497340556,0.5169887977105093,0.5066987666388122,0.5060588873469246,0.5036522188547846,0.5024239725533317,0.4951706741064398,0.4912037210985771,0.485669771812152,0.4792373300618577,0.4762728860779545,0.4749170014318985,0.4659294939696708,0.4657488712206204,0.4605515148803039,0.4381115279804503,0.4280275909198816,0.4266022493666951,0.4262621829792465,0.4235604203323609,0.4085910376388765,0.4075121693891849,0.4056925605182844,0.403202599520197,0.3983378742378749,0.3881107494483147,0.3828206737394366,0.3802298698903643,0.3769814241386208,0.3741499626989399,0.369196026909157,0.3519819207460304,0.3506084632998016,0.3237626381744272,0.3233538012383065,0.3220419736945711,0.3208854768379773,0.3172300903504695,0.3143201440043688,0.306759569366792,0.3056691533845351,0.288279359205352,0.2841309451726856,0.2797070962808225,0.2796438535743402,0.2771320778155003,0.2744984030552402,0.2589318146619754,0.2547959016635778,0.2546245001562031,0.2512798909964704,0.2432804705539433,0.2391186770869624,0.2268721291004997,0.2259181577430206,0.2248357577552319,0.2235510936821066,0.2164564489196864,0.2162068782765261,0.1932827684107397,0.1927115497220506,0.1919946300736414,0.1853009970208428,0.1809449707187962,0.1802174021151278,0.1779287325899294,0.1763710273379199,0.1545846428540453,0.1531435347082583,0.1462344758636398,0.1457612576988523,0.1428105040603335,0.1410810716713337,0.1180003114870504,0.1178459341629094,0.116834592811317,0.1165890966129295,0.0996960564622057,0.0986449122174888,0.0955245040077257,0.0949073784398832,0.0938882905828642,0.0918897723220617,0.087723751123964,0.0875886572585845,0.0816551194076025,0.0809510722966506,0.0802635024856927,0.0788982976255136,0.0758075616425958,0.0757122431339161,0.0552319878867566,0.0545449128847866,0.0452718717023927,0.044586550889021,0.0300133520629718,0.0292764972415978,0.0066454318333292,,,,,,,,,,,,,,,,,,,,,,,,,,
inf,0.9999999999575004,0.9999999900865534,0.99999998760336,0.9508774204554168,0.9505219304915604,0.8835588491893505,0.883394904345233,0.8696619021473252,0.8687466061506577,0.834940167541689,0.8311128181747898,0.8019119352929678,0.7934642126400618,0.76826052715417,0.7627542494292907,0.7315284730398552,0.7300323478486718,0.7233660434147201,0.7217439388161991,0.7172434486534498,0.7170834846434305,0.6880113814621901,0.6821665437153313,0.6816297975979951,0.669278433593942,0.6544298848454092,0.6512477052693763,0.6455980308951207,0.6443480119229551,0.6406988619671584,0.6403409226977316,0.6361737548037332,0.6309749450336831,0.6242259261225056,0.6145816236509788,0.6090244709908103,0.6071745499119289,0.6035019378509351,0.5982932720062306,0.598073906345827,0.5868795118396627,0.5850947866084765,0.5828940204854042,0.5786456063519358,0.5775707821135455,0.5542621822676966,0.5413267187931684,0.5376223736963542,0.5100385000542076,0.504706458599027,0.4984706506998882,0.4958542415092364,0.4955885517486464,0.4941997517707195,0.4937543083385305,0.4847292903095878,0.4812780545543421,0.4718483349141804,0.4709314171825172,0.4657731022893654,0.4574026825640359,0.4562572712599157,0.4387861473529277,0.4379655170986365,0.4210460979823907,0.4120354539828021,0.4087755626105915,0.4083467875365115,0.3995892391612925,0.3949936545717,0.3816619290656667,0.3815359310237025,0.3792285048977914,0.3688714716727717,0.33120961548737,0.3278462802480694,0.3184598612480505,0.3171906023903074,0.311697785955926,0.3114941592292015,0.3050160756246317,0.3039599435345418,0.3020124961873414,0.2981040054058971,0.2928468709220443,0.2926041591265703,0.2924769056109357,0.2910095594986253,0.2846565054682848,0.2837284586424182,0.2791372033028591,0.2728675013685487,0.2512264953992567,0.2495041620187883,0.2416393943851382,0.241412082182567,0.2411142159939774,0.2396378724445148,0.2383247121001863,0.2358541854271161,0.2278814237149877,0.224751438658303,0.2215297280348568,0.2214118698042711,0.2155403503868299,0.2144355417655861,0.2116399019001817,0.2090863848179639,0.2078522750439309,0.205215151347713,0.2048859415513054,0.2047238260656112,0.1829417626777489,0.1819370686022178,0.1739984670586563,0.1734052306115625,0.1650871120348208,0.1640171204949088,0.1513956894303449,0.1507728337071329,0.1435711211855343,0.1428726541085142,0.1244479771638442,0.1240585229691137,0.1239696311060263,0.1233037558294494,0.1203675833785767,0.1202232391304643,0.1124294991378999,0.1118250359542294,0.1036897721777782,0.1033506440447989,0.1028351437230826,0.1003954652691711,0.092468287413516,0.0904061381325478,0.0868911500385269,0.0855471071716044,0.0635629524230024,0.0633895054600749,0.0487534041784848,0.0477893337901972,0.0466989587509263,0.0466843579328125,0.0351137308750633,0.0346930395650305,0.0075167678085801,,,,,,,,,,,,,,,,,,,,
inf,1.0,0.9999999999999982,0.9999999999999636,0.9631200311477298,0.961816900680708,0.81000742021737,0.8054776467716714,0.7980754722915189,0.7967260650445128,0.7933420339627019,0.7928704204729756,0.778572657515973,0.7769874511932062,0.7766673021889541,0.7646594564289061,0.7634282823970729,0.7582008342755826,0.7456900841854327,0.7363593305941987,0.7222586622664333,0.7218864976346764,0.7145976756936414,0.71104908214512,0.6978268595064107,0.6938918191051856,0.6888951309890011,0.6818401913941466,0.6589640824591398,0.6576555420304352,0.652022082741528,0.6515474565524282,0.6464777808903074,0.6442727006883641,0.6258247155440883,0.6242266212543018,0.6230884132584463,0.6221011624285114,0.6104452104741814,0.6030058331172813,0.5938637293588577,0.5858510112703365,0.5839439671267527,0.5767614194333269,0.5735669120059402,0.5647256519025529,0.5599364030086353,0.5499193171976859,0.549457313492876,0.5450144855766935,0.541727567911614,0.5396116831922048,0.5369651679684482,0.5354927889296179,0.5217795566717285,0.5206274796873607,0.5195398979335896,0.5186971898929271,0.5097527330690009,0.5050904560003597,0.4870682631755297,0.4850277872677445,0.4793550285788658,0.4608718899956323,0.4549945203373595,0.4508420732512941,0.4477880435873551,0.4338060258966899,0.4242825565764894,0.4096481838899418,0.4049490371735688,0.3977228107630126,0.3955860031466807,0.3868665510471525,0.3836386534815357,0.3654454899762167,0.3634681817040704,0.3627234925480641,0.3615464384580966,0.3545613287134223,0.3491832429061173,0.3393675373047473,0.3379729855901996,0.3247383304718071,0.3201625917904839,0.317079581034354,0.3142173465853475,0.304490081795609,0.3003593118603447,0.2992542760189051,0.2965454260993995,0.2868697837083445,0.2840384259731603,0.2813090835780261,0.2773325181151034,0.2766087092597447,0.2739956470700869,0.2679562345131175,0.2649728662606618,0.2643063412021164,0.2639593109823172,0.2632221968976488,0.2625707215004063,0.2593690641618472,0.2565102251311658,0.2451661836180085,0.2435656909117363,0.2225943810545435,0.2221494828530276,0.2213804899274054,0.221126656870335,0.2175695000786506,0.2168777419337911,0.2049592677229558,0.2039757639397271,0.1981499303342029,0.1961473659350185,0.1897540814652341,0.1891038970371072,0.1853806285342139,0.1853229323806818,0.1789003484355344,0.1760010920408843,0.1731441068694263,0.1720142178513555,0.1636825795085379,0.1583551608460838,0.1554836373352291,0.1553807677284095,0.1525820897223262,0.1514960217425805,0.1263835885664771,0.1257250973104448,0.1041396143182995,0.1033540053048036,0.1025353518062658,0.100808542565455,0.0912643468165353,0.0909827797738855,0.0827830653457233,0.0823832648561803,0.0715694203486019,0.0712546403414661,0.0601350472816014,0.0598040803246968,0.0401727097353604,0.0401413424868076,0.0211829465698139,0.020571065994802,0.0098597540534452,,,,,,,,,,,,,,,,,,
inf,0.9999999463508144,0.9988624910165652,0.9988330981529532,0.9451795064101618,0.943997513944212,0.9438678612452684,0.9430936362486984,0.9172052623923188,0.9160725985592918,0.8816516437224814,0.8796047224557301,0.8442567914783051,0.8436198903811357,0.7876414025700831,0.7863679648668526,0.7481719478682815,0.7478864217993368,0.7422871337071163,0.7415685032054424,0.7393042802758789,0.7306352005542095,0.7250504930423965,0.7226397382211116,0.7196098599118262,0.7178528720785435,0.7176230745073322,0.7173456049764835,0.7112871858633637,0.7078614117925218,0.6993502099657121,0.6975276239251125,0.6872527062599185,0.683788191039631,0.6816750749708955,0.680234458453731,0.6658394179618389,0.6641108025550185,0.6604903486106992,0.6586072164868069,0.6525516924355079,0.6478577669915553,0.6455392417327396,0.6380433213673108,0.6260653349274441,0.6254958388735192,0.6198163927908243,0.6073184013779459,0.6055081512199496,0.6007463995744095,0.5974950652400248,0.5953422391367224,0.5856102515624415,0.5787823165069078,0.5723540945474177,0.5700937642924153,0.5657383052644248,0.5648833023448092,0.5616804463892496,0.5519928945535246,0.5503446405185007,0.5333097397339049,0.5227416418786471,0.5215739716112802,0.5109234912650364,0.4937868606413361,0.4933311046409299,0.4909411045204101,0.4803866380571374,0.4777117088006971,0.475611781541456,0.4690122472250211,0.4579875762076844,0.4570637438084868,0.4529134509901862,0.4521547294061439,0.4458520837806154,0.4196959827428487,0.4194444252166863,0.4111134720150682,0.408615388217534,0.4017135743172316,0.3991774746475959,0.3964999984356669,0.3949023511081128,0.3661362406382986,0.3582938467586863,0.3565631590622125,0.3540294915937985,0.3528283027723676,0.351003206205067,0.3448025283861154,0.3416310956709425,0.3382822390435513,0.3363446066766493,0.3341536931097649,0.3320078322586228,0.3153142627738276,0.3148766835359728,0.3058992430100024,0.3025948360481406,0.2879932547864572,0.2857777636903787,0.2842277195334605,0.2798588238685332,0.2707160680210874,0.2687588829637315,0.2617469064816598,0.2608268205366284,0.2591934489973949,0.2582782767129956,0.2534700759274765,0.2527032166702048,0.2326699328825845,0.2324586316520593,0.2306042264488384,0.2297820577326345,0.227189363760868,0.2264323556916927,0.2175841075183442,0.2170357617877067,0.2095927447525929,0.205358497943889,0.1940924613304503,0.1885004490010159,0.1845596848929294,0.1841419054723228,0.1830157191948855,0.1811733194401062,0.1748167268782753,0.1731682613049068,0.1699152543745471,0.1697354375088287,0.1494622311012307,0.1488857983856147,0.1397546772563483,0.1375690783271554,0.115110771402332,0.1145134605645579,0.1124516903729946,0.1113802717939014,0.1088444552338135,0.1087873670624406,0.1004878000384299,0.1003311338327777,0.0960103216966081,0.0950488482241903,0.0823881392714211,0.082280511391116,0.0795238122219614,0.0787985836462587,0.0783642206279548,0.0780298054676305,0.0693941404498861,0.0691838728196386,0.0670396936635715,0.0659925537653344,0.0639667520628775,0.0635565420342305,0.0546562118446413,0.0545154969509839,0.0537001079076332,0.0534203239127516,0.0414834734232824,0.0402611885418461,0.0264726904768444,0.0257472640885807,0.0095375334857159
inf,0.9999999999892432,0.9999999953207844,0.999999993786956,0.9479860120475088,0.9476732900863644,0.8836636390587264,0.8819465753915735,0.8629879457544517,0.8592629751276257,0.8374466417516396,0.8373129496533981,0.7706313491525182,0.769559968848923,0.7676252253515418,0.7651354705389674,0.7457426736789535,0.745507563601258,0.7250572008101306,0.7236691687279109,0.7205009604935984,0.7188857707341234,0.6919529383236824,0.6848698295535206,0.6818084561707448,0.6754524337876796,0.6713634430945264,0.6712052291990135,0.6573974077539974,0.6516940372238261,0.6485210741794827,0.6412065142930048,0.635559737041801,0.6335431358852041,0.6332385370055699,0.6322111651419545,0.624913960656244,0.621545977974012,0.6201872026897429,0.6179851189558137,0.6122588410053509,0.6105499346940385,0.603297064657278,0.6009874806673051,0.5997121423912579,0.5931260932385292,0.5927475595786397,0.5862684577210764,0.5818357798659067,0.5793042376456474,0.5409279253788001,0.5370005722430047,0.5146434135011813,0.5143750403153484,0.5119412970115912,0.5097784836791582,0.508273604223739,0.5078265838377162,0.5028553776468804,0.4961812678555065,0.4939754795283343,0.4891368505453839,0.4887088151475884,0.4771989852699244,0.4729550750621533,0.468818797160747,0.4634346869494115,0.4609257568019518,0.4541297047691204,0.438073616044929,0.4332239787460309,0.4202854818289047,0.4179503823147282,0.4143194768891118,0.4121370062547415,0.4116174934670489,0.4103693556240948,0.4083406754582037,0.4059346321782004,0.3989978481841046,0.3948041263184322,0.3942906986774665,0.3883746249912529,0.3873002876159974,0.3871169781847466,0.3449942167431526,0.3440285357225707,0.3380251132245727,0.3272684829813899,0.3108985505967788,0.3077440771174426,0.3017279065767698,0.2970553146138153,0.2788719296507036,0.2742921767841962,0.2577102028062141,0.2506413337163136,0.2337347004526397,0.2318652867897046,0.2310316147367659,0.2307012729452427,0.2287290482431802,0.2242826281377111,0.2207832287709932,0.2177819329240335,0.2146620986549839,0.2104829640955029,0.1913333353579999,0.1906304045192607,0.1815188837478627,0.1808820476907094,0.1808144547302037,0.1774578744556608,0.1750657378677577,0.1749083913296645,0.1728103866787986,0.1709716502133302,0.158324159040694,0.1550367693280366,0.1517321389137814,0.1511988469197552,0.1293902871511203,0.1274397536515932,0.1164059532062676,0.1153421774936644,0.114361187826984,0.1142028914278956,0.1113621359117388,0.1112754910405746,0.1093905234744925,0.1083885770031675,0.0989506291225383,0.098357844666803,0.0961575381882632,0.0956414139837127,0.0906990524591656,0.0902947302781183,0.0742151972967562,0.0728653883056199,0.0682607982053496,0.0682259333048594,0.0529650579376871,0.0520341817313149,0.0513459473909256,0.0503997113256258,0.0380001062040377,0.0379611703735638,0.0279504019166311,0.0279244830101629,0.0083014062541002,,,,,,,,,,,,,,,,,,
inf,1.0,0.968455412472472,0.9683043553621228,0.8905940079806264,0.8890346741372626,0.8799245295568103,0.8791997818056165,0.8645580049823607,0.8621964072995708,0.8497926944067599,0.8442741030315362,0.8286814800653307,0.8240836075884695,0.8240408198055517,0.8213516098107583,0.7560971716301204,0.752811352165324,0.7300620099305077,0.728642774152213,0.7171125967872656,0.7090480947298342,0.7003878522086212,0.6982487552138807,0.6971463054319618,0.6853536748321393,0.6709116899366433,0.6605086055216592,0.6423148825053997,0.6292235180110255,0.6215962492991681,0.6201847671661412,0.6115712218698593,0.6044173720982737,0.5960204925583803,0.5910597657451532,0.59030669952266,0.577094345575327,0.5763420345217274,0.5704870999852584,0.5661152976171074,0.5399877767367429,0.5331455658785065,0.5314746799914737,0.5228683789499333,0.5204595399244634,0.5124203432862935,0.5069949460939328,0.4967625601080191,0.4851195591569097,0.4743230800825681,0.4718880882347021,0.4621960694078289,0.4497509875392082,0.4415599932018268,0.4127661114203886,0.4121622718129749,0.4050327122266621,0.4015855826971741,0.3958797562029065,0.391657125551299,0.379652436014189,0.3764690971874272,0.352804415493296,0.3447578308748485,0.3342262097061078,0.3287489857841725,0.3256451520927219,0.3241147117110711,0.323785532560795,0.3178576900815695,0.3159665401472909,0.3106021969336912,0.3031774563039134,0.2999260200702429,0.2860231105219156,0.285046575011821,0.2842065985242079,0.2752255031987896,0.2726310551444388,0.2683042531795336,0.2652376840774248,0.2652027366651712,0.2555543223412651,0.2526811460695788,0.2515933091698712,0.2509679061375857,0.2344896671514977,0.2314081126803635,0.2272919129854032,0.226735330393888,0.2087975053218994,0.2084438511035735,0.2057645676388073,0.2024513831832129,0.2017656152128283,0.2016328670558439,0.199722934101736,0.1892636182018199,0.1768567069874007,0.1744783225323773,0.1663698645779371,0.1628696472493779,0.1504569430401615,0.1491912263770931,0.1290651032323054,0.1281484574674743,0.1248037003669115,0.1227372972469766,0.1211273901552047,0.1193118031173002,0.1174391177278697,0.1169616573949563,0.1150040054599507,0.1128938006137344,0.1062214405601534,0.1038836147893967,0.1017081258758434,0.100605315783754,0.0928340604725868,0.0915815772408697,0.0877078357855527,0.0866539611325901,0.0657495246578379,0.0651936724518571,0.0583265623418437,0.0580554242192651,0.0353354796747543,0.0343840091492469,0.019997465730969,0.0199273787557984,0.0059511457569832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inf,0.9999999999966096,0.9999999700487232,0.9999997989237148,0.9608312893239552,0.9580369083241967,0.8927003719418247,0.8897013601481802,0.876699247179084,0.8761799134710564,0.7925732786015931,0.7919856978231752,0.7709139217443532,0.766896526120439,0.7643748220443125,0.7631371651806492,0.7542728174489945,0.7510169738780471,0.7238225863306345,0.7168634609855978,0.6884992495712663,0.6820088097489955,0.6786410181200305,0.6619290938015278,0.6473298847520456,0.6456697271368367,0.6350357701564089,0.6334371947900984,0.6224936560241138,0.6202680099849529,0.6187346032504861,0.6186121204918485,0.6178867361555712,0.6170960398528097,0.5942704390167476,0.59232812549812,0.5856686968569256,0.5655416891140401,0.5625123072583448,0.5604361781121796,0.5409976540242241,0.5295960444090972,0.5218436557262653,0.5198622179529433,0.5147604509099085,0.4925968225158743,0.4898011547030181,0.4894892670351279,0.486699515362795,0.4861775726496312,0.4857419499534264,0.4807041469927597,0.4805718279160916,0.479365667521045,0.4768211548686736,0.4722492512834999,0.4713024406676892,0.4698725758458913,0.4505022357262032,0.4388279139391718,0.4383420697439686,0.4372281766116408,0.4352567135741184,0.432589203965632,0.4311801638765602,0.4295841632711899,0.4286199136097999,0.4082436887938044,0.3828353382021422,0.3582070082609059,0.3514794819773482,0.3502319120481597,0.3493157103733016,0.3460292203052286,0.3344903618014661,0.2950808158060798,0.2928584137583326,0.274170884670927,0.2738627369705017,0.2666329916464369,0.2613991679690934,0.2587742323632854,0.2583088389826128,0.2581352697705678,0.2576859148806981,0.2529177107049738,0.2528712008512634,0.2421285923930877,0.2416616069791687,0.2180532599142509,0.2123315922935379,0.2076961214478486,0.2075829335011329,0.2075129011170076,0.2071578813691421,0.1961152439917086,0.1941141367569771,0.1893567123755159,0.188847568899495,0.1881167202097259,0.1850364239171649,0.178115243350401,0.1757511384581004,0.175172580894302,0.1731631164067206,0.1730666934465704,0.1705962952683412,0.1424725081098383,0.1424624971596201,0.1420174377466704,0.1412612465750409,0.140585514154939,0.1396682970071208,0.1354263317528187,0.1351258661972385,0.1305874760553184,0.1226181404299888,0.1147451451023621,0.1140150866497714,0.0874587779012599,0.0874034339414092,0.079772855793809,0.0778320779646613,0.0719016155031055,0.0705669545461873,0.0688285540699003,0.068822860933374,0.0531641834721578,0.0522471536606339,0.0472181910708734,0.0468340126694393,0.0350503517453377,0.034446367797784,0.0059458175805177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inf,0.9999997924849932,0.996817124787742,0.9966100102134062,0.9494237419157052,0.948400034733346,0.9280371569911348,0.926186106848314,0.8990849755795242,0.8951244930312854,0.8708954241818533,0.8689987286530546,0.8553897264961066,0.8553660310653232,0.8124238643629408,0.8109188026170511,0.7470173378632072,0.7443920118951831,0.7442208054022175,0.7386504844360194,0.7348038848392737,0.7321065214551691,0.7254419083342435,0.7181226093899683,0.6907647128497533,0.6906362914051021,0.6822132629830211,0.6787960348777496,0.6715717281435013,0.6633045680267645,0.65963764384137,0.6463285767772687,0.6444571797140836,0.6431325146245204,0.6391459978793084,0.6350124159389922,0.6348352447293025,0.6262680581688468,0.6233720015963126,0.6221073217615403,0.6192445122663874,0.6186897858266245,0.5939347038790673,0.5933157145658623,0.584660001946944,0.5808539528586885,0.5761078933031543,0.5701849988016959,0.5701520142250895,0.55900074898692,0.5547492895173469,0.5532137608962939,0.5531958924084962,0.552186115679739,0.5486450990900863,0.5451982720130447,0.5244686976623607,0.5155292949036822,0.50895028088811,0.5088154774711752,0.4993325290815706,0.4780881848164085,0.4703144038577084,0.4581452166294382,0.4571405003610089,0.4379026906291222,0.4366390455329783,0.4307840041079432,0.4264931460030815,0.4210800025363749,0.4169251382992648,0.4116718797783865,0.4082887008496331,0.3738355184955589,0.3696830375308487,0.3541399072367809,0.3534357107474407,0.345510739332394,0.3420600915480729,0.3169983793358742,0.3139076379123445,0.3122080983712616,0.3108786089059861,0.2987623357794478,0.287241656323709,0.2870496615778188,0.2842275177192436,0.2803719014020435,0.2762523734982421,0.275954472459467,0.2725608385769569,0.2617573649026571,0.261463073629253,0.2415157603266766,0.2408889724168537,0.2376273947712591,0.2361654833437144,0.2268378331516184,0.2267490858771401,0.2185286334398567,0.2167044847226569,0.2145359781639307,0.2131499148301084,0.2108708585296508,0.210659761353688,0.1970313548103155,0.1951248179662808,0.1939007980797749,0.1938592852874522,0.1851503791107542,0.1817781685471614,0.1791758498872457,0.1790778907726979,0.1771455056155723,0.1719674345304323,0.1667466884784512,0.165263712905069,0.1499585230538904,0.1497516571291157,0.1497295322248294,0.1474894926708284,0.1452187242974668,0.143576771981066,0.1412103100376742,0.1376192874832321,0.1358945251733786,0.135878529259644,0.1244333693924051,0.1228214105445766,0.1155185035568611,0.1147495759866132,0.1138522044983827,0.1138079249213215,0.1030968692375711,0.1028096806852285,0.0987802554464718,0.0986589556730693,0.0940511422839576,0.0933148359417633,0.0821980059576723,0.0821094468144188,0.0813319042962329,0.0811757197827443,0.0777810008406537,0.0770325779728385,0.0684373432230624,0.0681947621215802,0.0628927313282293,0.0627725829434927,0.0552393820583657,0.0544923552438868,0.0526342087464833,0.0525813573558791,0.0257059195640784,0.0254506128532885,0.0069879996402512,,,,,,,,,,,,
