Feature,Importance
Area,0.10388882587051124
MajorAxisLength,0.21170433494328286
MinorAxisLength,0.08722504051027395
Eccentricity,0.09671853859033672
ConvexArea,0.16882800728537628
Extent,0.07126802144875721
Perimeter,0.2603672313514619
