Feature,Importance
Area,0.12304846276919204
MajorAxisLength,0.25333315005680435
MinorAxisLength,0.07349562073360033
Eccentricity,0.0903809623961224
ConvexArea,0.1525107524192951
Extent,0.06301127338370159
Perimeter,0.24421977824128416
