Feature,Importance
Area,0.15277056130811004
MajorAxisLength,0.21672112219700537
MinorAxisLength,0.07686301745721066
Eccentricity,0.09543176154458105
ConvexArea,0.17005443958421523
Extent,0.06405744468149618
Perimeter,0.22410165322738151
