Feature,Importance
Area,-1.1962468874407932
MajorAxisLength,-41.556068168334264
MinorAxisLength,-133.751660529275
Eccentricity,0.1961364741579259
ConvexArea,1.590912714251317
Extent,-1.0506204751877213
Perimeter,27.192589294875006
