Feature,Importance
Area,0.00012745607104999837
MajorAxisLength,-0.04859805889379696
MinorAxisLength,-0.08916690546830977
Eccentricity,-0.00045710147346047066
ConvexArea,2.4765332705156537e-05
Extent,-0.0006163069295572815
Perimeter,0.026709332207428407
