Feature,Importance
Area,-0.6560057261958718
MajorAxisLength,-20.77222644910944
MinorAxisLength,-167.03024926492003
Eccentricity,0.3779619342270726
ConvexArea,1.0755433584563434
Extent,0.09237789537736896
Perimeter,19.519993748203433
