Feature,Importance
Area,-0.2780480971559882
MajorAxisLength,-13.98378519759035
MinorAxisLength,-91.19500371340973
Eccentricity,-0.08389368800646224
ConvexArea,0.5553251707460731
Extent,-0.3887112011503352
Perimeter,22.220722797452936
