Feature,Importance
Feature_1,0.28880990797177647
Feature_2,0.07730324294833335
Feature_3,0.17700998186979777
Feature_4,0.253439813074004
Feature_5,0.10521433287705878
Feature_6,0.3348702961581959
Feature_7,0.13890400900578806
Feature_8,0.22332342867618937
Feature_9,0.24832046492116677
Feature_10,0.18360423844511445
