Feature,Importance
Feature_1,0.38834476876669893
Feature_2,0.11281352507790506
Feature_3,0.2545777792988003
Feature_4,0.31793896399593835
Feature_5,0.13452747706845009
Feature_6,0.3971573401504198
Feature_7,0.05535322136429385
Feature_8,0.06775542569294388
Feature_9,0.2158020752430561
Feature_10,0.2880299939643096
