Feature,Importance
Area,-0.0005160927592527283
MajorAxisLength,0.016720797253156602
MinorAxisLength,-0.03046730547198061
Eccentricity,1.772167125459515e-05
ConvexArea,0.000649939300707438
Extent,-7.736150584173775e-05
Perimeter,-0.01058547625937652
