Feature,Importance
Area,-0.0006321645418216553
MajorAxisLength,-0.019400769732397065
MinorAxisLength,-0.06124129151032994
Eccentricity,-0.00032015704922670545
ConvexArea,0.0007896015074889668
Extent,-0.0003359833142821827
Perimeter,0.007479825512329378
