Feature,Importance
Area,0.3474604191724211
MajorAxisLength,-36.080278473417366
MinorAxisLength,-126.80832287899011
Eccentricity,0.35482598333945914
ConvexArea,-0.10749540792312473
Extent,-0.36203560637665955
Perimeter,44.6829418916584
